case_id,cycle,peak_substep_ordinal,load_factor,field,min,max,area_weighted_mean,area_weighted_integral,p50,p95,p99,support_area_abs_1e15,support_area_rel_1pct,weighted_centroid_x,weighted_centroid_y,weighted_rms_width_x,weighted_rms_width_y
P0_parent,11,4,1.0,history,0.000236278525350014,1.748386500463626,0.05204259594121257,0.05204259594121256,0.04380028623891827,0.1240569602567276,0.20986811697572394,0.9999999999999999,0.5833947754244988,0.2166575308271436,-9.147304302392917e-05,0.17098455010600844,0.2738929397815083
P0_parent,11,4,1.0,fatigue_degradation_deficit,0.0,0.7263251248436684,0.0003676979227548684,0.00036769792275486834,0.0,0.0,0.0,0.0012814274918593353,0.0012352236304072443,0.0009845623599676729,-0.009055406010604328,0.10415932813822089,0.068375056451788
P0_parent,11,4,1.0,ordinary_degradation_deficit,0.0,0.9999999163629786,0.011152567710070409,0.011152567710070407,0.0,0.0,0.5487119089802178,0.025630032568557604,0.021712439036782532,-0.23365866799046844,-0.0002459020594604335,0.15344878550858573,0.007629232107643261
P0_parent,11,4,1.0,raw_driver,4.9842742227877455e-09,4405.943373176804,2.0369049400245935,2.036904940024593,0.003395727830102545,0.01130162008945659,0.020045193499651365,0.9999999999999999,0.0010667603522555155,-0.29071348017054116,-0.0004398897339273227,0.13523011789247405,0.012995837128526087
P0_parent,11,4,1.0,raw_cyclemax_driver,4.9842742227877455e-09,4405.943373176804,2.036916270874819,2.0369162708748187,0.003395727830102545,0.01130162008945659,0.020047569134251212,0.9999999999999999,0.0010667603522555155,-0.29071175084158796,-0.0004398821800184783,0.13523172954013815,0.01299580283801613
P0_parent,11,4,1.0,active_driver,4.9842742227877455e-09,1.6734524046123627,0.0046243465404821405,0.00462434654048214,0.0033728541300099557,0.011247761845784677,0.018827640880414297,0.9999999999999999,0.013165370483592006,0.22140470980380347,-9.208224389123664e-05,0.17023096288582573,0.27214288912411433
P0_parent,12,4,1.0,damage,0.0,0.9997927807982645,0.008339406993352309,0.008339406993352307,0.0,0.0,0.3315516176242966,0.025831548734708623,0.020701676553827677,-0.2322618038159408,-0.0002479782163519979,0.15412986905167295,0.006846891162963949
P0_parent,12,4,1.0,history,0.0002362837304311356,1.9114257826813081,0.05658644920233511,0.056586449202335104,0.04732457725448793,0.13538469167894154,0.22969484427536802,0.9999999999999999,0.5820557873053254,0.21756068922304359,-9.401103169785986e-05,0.17043635015611677,0.2738526579751082
P0_parent,12,4,1.0,fatigue_degradation_deficit,0.0,0.7276868507786016,0.0004295509741197514,0.00042955097411975134,0.0,0.0,0.0,0.0015196192119464435,0.0014394441656859279,0.006238447993600895,-0.010303569741101526,0.10490750869044586,0.07261205942125167
P0_parent,12,4,1.0,ordinary_degradation_deficit,0.0,0.9999999236625821,0.011237002517083395,0.011237002517083393,0.0,0.0,0.5521430523496196,0.025831548734708623,0.02187023831914074,-0.2316684366341152,-0.00024338458706963019,0.1545763628002748,0.007648757930605371
